time_step,bearing_temp,engine_speed,engine_load,lub_oil_inlet_temp,lub_oil_pressure,axial_vibration,engine_st_aft_brg_temp1,engine_intermed_shaft_brg_temp,cooling_water_temp,engine_air_temp,status,draft_fore,draft_aft,vs,relative_wind_speed,energy_efficiency_index,rudder_angle,depth
0.452042,0.637740,0.936997,0.664507,0.457582,0.984141,0.869534,0.475191,0.418488,0.125949,0.421472,1.000000,0.865549,0.968335,0.898234,0.346026,0.878674,0.481177,
0.452054,0.639199,0.935381,0.667609,0.457476,0.983909,0.870405,0.476147,0.418670,0.123080,0.421914,1.000000,0.859999,0.965014,0.893503,0.344365,0.878563,0.490102,
0.452066,0.639885,0.935650,0.669257,0.454721,0.965872,0.868336,0.476270,0.419905,0.123475,0.421342,0.999298,0.849018,0.957607,0.895118,0.327130,0.878550,0.482512,
0.452078,0.639935,0.935862,0.672511,0.442666,0.944348,0.871692,0.477009,0.427205,0.124319,0.419410,0.999245,0.838972,0.952346,0.892564,0.328130,0.880075,0.482932,
0.452089,0.636861,0.935648,0.673159,0.430821,0.974773,0.871378,0.475072,0.426663,0.127130,0.418653,1.000000,0.857645,0.965523,0.893691,0.357157,0.879376,0.474847,
0.452101,0.637134,0.935743,0.680138,0.425442,0.946250,0.877036,0.475419,0.425993,0.130601,0.419505,1.000000,0.861652,0.964421,0.895886,0.350478,0.879707,0.464315,
0.452113,0.640100,0.935589,0.685260,0.411311,0.979743,0.870077,0.475925,0.427601,0.130659,0.417534,0.999655,0.850700,0.955801,0.887695,0.359437,0.878369,0.462928,
0.452125,0.640480,0.932240,0.684810,0.409401,0.985283,0.873685,0.475592,0.427873,0.130167,0.421371,0.999159,0.857500,0.956718,0.885591,0.351082,0.881032,0.465170,
0.452137,0.644705,0.934286,0.676811,0.410003,0.985713,0.869962,0.477143,0.427243,0.130366,0.423302,0.999682,0.855490,0.977398,0.887978,0.370161,0.877127,0.478015,
0.452148,0.642966,0.936642,0.683873,0.409121,0.983091,0.872595,0.476985,0.427122,0.129681,0.423986,0.999143,0.845339,0.954502,0.895619,0.363603,0.880520,0.456833,
0.452160,0.638743,0.934794,0.677990,0.411271,0.986707,0.871944,0.477558,0.428684,0.131457,0.423145,1.000000,0.854647,0.949769,0.889440,0.345323,0.878491,0.470431,
0.452172,0.646123,0.936075,0.678364,0.423011,0.983089,0.870925,0.475074,0.426129,0.131259,0.422234,0.999135,0.867677,0.949405,0.888721,0.372226,0.878357,0.476451,
0.452184,0.643331,0.935114,0.680274,0.423350,0.983969,0.871711,0.474813,0.428517,0.130909,0.420950,1.000000,0.863974,0.961664,0.890042,0.362328,0.879503,0.469660,
0.452195,0.638940,0.934466,0.670839,0.423727,0.983650,0.875106,0.476138,0.426829,0.126778,0.418777,1.000000,0.861869,0.943110,0.891185,0.346256,0.877153,0.480669,
0.452207,0.640397,0.934568,0.673680,0.442983,0.984328,0.871037,0.478215,0.428980,0.129258,0.418336,0.998971,0.852105,0.963752,0.895222,0.343489,0.876368,0.469981,
0.452219,0.641566,0.934246,0.679146,0.449472,0.983127,0.874290,0.475889,0.419293,0.126550,0.417467,0.998927,0.861715,0.972026,0.889949,0.359818,0.878910,0.472793,
0.452231,0.640171,0.934766,0.676407,0.458529,0.982856,0.872925,0.475591,0.419049,0.122972,0.420426,0.999431,0.858746,0.972168,0.889861,0.354358,0.879107,0.472431,
0.452242,0.644517,0.933601,0.679576,0.456190,0.964275,0.872372,0.476654,0.425383,0.128503,0.421875,0.999093,0.865897,0.960996,0.885952,0.378836,0.878277,0.470147,
0.452254,0.640194,0.935518,0.677893,0.447630,0.970593,0.871553,0.476442,0.417454,0.124425,0.422903,1.000000,0.859521,0.979688,0.880178,0.366429,0.877731,0.471109,
0.452266,0.643640,0.933701,0.679773,0.444446,0.983174,0.869959,0.476158,0.425871,0.128246,0.421989,0.999702,0.845716,0.953412,0.883054,0.380821,0.876097,0.472982,
0.452278,0.645784,0.937412,0.680863,0.432294,0.968246,0.874203,0.476860,0.428211,0.131477,0.423112,0.998615,0.863746,0.945246,0.881831,0.392088,0.877256,0.467903,
0.452290,0.646698,0.935234,0.677606,0.426159,0.985106,0.872301,0.476995,0.427511,0.126764,0.422853,0.999951,0.863749,0.955855,0.890072,0.381553,0.878325,0.468869,
0.452301,0.645488,0.934474,0.672853,0.427022,0.984081,0.870917,0.475365,0.429032,0.124040,0.425900,1.000000,0.852859,0.951373,0.893310,0.377490,0.876234,0.474102,
0.452313,0.644463,0.932419,0.669951,0.424696,0.984811,0.866745,0.474925,0.428063,0.123116,0.423935,1.000000,0.858609,0.946468,0.895008,0.367945,0.877300,0.472748,
0.452325,0.646198,0.936321,0.672192,0.409836,0.968184,0.869534,0.476368,0.430101,0.121137,0.422696,1.000000,0.862118,0.974543,0.897035,0.373960,0.878380,0.472873,
0.452337,0.644832,0.933708,0.670506,0.410517,0.983553,0.869804,0.477006,0.427182,0.122529,0.422508,1.000000,0.858756,0.965173,0.900558,0.386812,0.877603,0.475600,
0.452348,0.645752,0.934504,0.668286,0.408919,0.983326,0.866467,0.476404,0.428737,0.124664,0.422907,1.000000,0.854585,0.944195,0.903973,0.374967,0.878440,0.476444,
0.452360,0.644133,0.933459,0.670290,0.420807,0.983771,0.871940,0.476134,0.427653,0.125037,0.423788,0.999806,0.860279,0.956167,0.903691,0.361089,0.877278,0.468484,
0.452372,0.643248,0.935451,0.671731,0.427352,0.985104,0.871454,0.478549,0.427442,0.122512,0.422930,0.999712,0.854383,0.953734,0.900348,0.350885,0.876089,0.476411,
0.452384,0.641283,0.933357,0.673365,0.442211,0.985431,0.866841,0.476652,0.427781,0.124987,0.421398,0.999253,0.856201,0.947244,0.898797,0.378988,0.878439,0.472842,
0.452396,0.637749,0.937003,0.678087,0.441504,0.985130,0.869751,0.476657,0.422876,0.126981,0.421882,0.999135,0.856963,0.953061,0.901288,0.373712,0.878975,0.466646,
0.452407,0.639585,0.935943,0.675695,0.454328,0.985018,0.871135,0.477072,0.421499,0.126688,0.423924,1.000000,0.862893,0.957936,0.898887,0.369691,0.877863,0.467840,
0.452419,0.637713,0.935461,0.672630,0.456215,0.983530,0.874422,0.477275,0.420562,0.125925,0.422963,1.000000,0.855125,0.970127,0.901192,0.367112,0.880237,0.478981,
0.452431,0.642217,0.935769,0.666019,0.457089,0.983432,0.866454,0.476332,0.418388,0.124616,0.420604,0.999989,0.859719,0.945523,0.905827,0.372548,0.878937,0.480034,
0.452443,0.639749,0.935514,0.667333,0.458063,0.973141,0.867647,0.476083,0.424837,0.123257,0.421213,1.000000,0.850062,0.950438,0.891578,0.343013,0.878785,0.479691,
0.452454,0.643214,0.934321,0.674822,0.451726,0.983427,0.868384,0.476762,0.427640,0.129650,0.423511,1.000000,0.857672,0.964630,0.885460,0.339640,0.878246,0.470859,
0.452466,0.642077,0.936054,0.675735,0.429965,0.985531,0.875374,0.474793,0.426656,0.129496,0.423375,0.999436,0.859687,0.950202,0.903871,0.361349,0.878746,0.457917,
0.452478,0.643724,0.934145,0.671583,0.414102,0.964605,0.869539,0.475238,0.427580,0.122762,0.422021,0.998677,0.851023,0.950559,0.901473,0.360764,0.880960,0.467447,
0.452490,0.644385,0.933483,0.661632,0.408998,0.972570,0.865179,0.476372,0.427060,0.126224,0.423344,0.998438,0.858654,0.965703,0.902222,0.354020,0.879038,0.472955,
0.452501,0.642572,0.935384,0.672494,0.409646,0.943772,0.869587,0.475399,0.426568,0.129396,0.422553,1.000000,0.856640,0.967752,0.899212,0.351446,0.879164,0.463543,
0.452513,0.641595,0.934041,0.665320,0.410252,0.983980,0.868552,0.476087,0.427719,0.123312,0.419827,1.000000,0.856145,0.952377,0.903917,0.340833,0.879749,0.462955,
0.452525,0.638243,0.936092,0.668809,0.413587,0.983616,0.863444,0.477572,0.426955,0.122913,0.421295,1.000000,0.856440,0.960910,0.901826,0.379805,0.879181,0.468609,
0.452537,0.638458,0.934811,0.675116,0.412885,0.984111,0.871367,0.476898,0.427745,0.127618,0.423082,0.999377,0.855979,0.980515,0.899494,0.358195,0.880565,0.460762,
0.452549,0.637807,0.933942,0.673326,0.420650,0.969886,0.868738,0.478480,0.427943,0.128303,0.422449,0.999287,0.851106,0.976476,0.902339,0.369615,0.879636,0.460572,
0.452560,0.637764,0.936370,0.676224,0.436129,0.984370,0.870360,0.478022,0.427289,0.129318,0.422115,1.000000,0.855903,0.953385,0.905871,0.353841,0.880171,0.460831,
0.452572,0.638522,0.935907,0.669183,0.440209,0.984071,0.870163,0.475734,0.427389,0.129884,0.423274,0.999862,0.861767,0.947409,0.899366,0.362155,0.877859,0.466919,
0.452584,0.640304,0.934709,0.669670,0.451202,0.984989,0.869827,0.477645,0.421976,0.130326,0.418618,0.998822,0.852413,0.960357,0.902845,0.360482,0.880619,0.463816,
0.452596,0.639582,0.934680,0.674077,0.456862,0.983123,0.870571,0.476789,0.418013,0.131400,0.415788,0.999089,0.854771,0.960555,0.887788,0.369119,0.880560,0.472460,
0.452607,0.639405,0.933864,0.668262,0.457681,0.976501,0.874335,0.474962,0.419042,0.128990,0.415343,0.999728,0.857173,0.944859,0.889379,0.357212,0.881734,0.468120,
0.452619,0.638122,0.933348,0.670972,0.458366,0.981430,0.868494,0.476255,0.421266,0.124294,0.415938,0.999874,0.853646,0.963874,0.895271,0.333662,0.880742,0.471196,
0.452631,0.638394,0.936132,0.672531,0.444506,0.985917,0.866698,0.477952,0.425383,0.122605,0.414126,0.999014,0.850214,0.959213,0.895305,0.346233,0.880888,0.470400,
0.452643,0.642993,0.935937,0.680190,0.440057,0.983241,0.874956,0.480816,0.428996,0.123757,0.414170,1.000000,0.844855,0.968188,0.892446,0.339646,0.879686,0.468893,
0.452655,0.641932,0.934355,0.677986,0.426189,0.986554,0.874039,0.480171,0.426280,0.124240,0.416204,0.999886,0.868839,0.951034,0.894576,0.325042,0.879063,0.468168,
0.452666,0.644718,0.934213,0.675978,0.423346,0.983016,0.869770,0.476726,0.430631,0.124865,0.416902,1.000000,0.856700,0.953802,0.893201,0.351430,0.881201,0.470174,
0.452678,0.645242,0.934391,0.674757,0.408866,0.985020,0.870250,0.475029,0.427608,0.123533,0.418181,1.000000,0.855140,0.970105,0.894375,0.343051,0.880336,0.473745,
0.452690,0.646546,0.934588,0.673357,0.411520,0.983934,0.872139,0.479878,0.428657,0.124015,0.416327,0.999497,0.852090,0.955223,0.885750,0.352862,0.881381,0.479197,
0.452702,0.645695,0.933116,0.673590,0.409513,0.984720,0.871671,0.476636,0.426987,0.123826,0.415958,1.000000,0.863663,0.970025,0.882142,0.368682,0.881449,0.479139,
0.452713,0.640489,0.934925,0.680898,0.422248,0.963590,0.870428,0.476106,0.425179,0.122351,0.414040,0.999830,0.864098,0.952600,0.888343,0.353347,0.881508,0.475650,
0.452725,0.641107,0.935281,0.684091,0.426229,0.983527,0.874820,0.475923,0.427099,0.124457,0.414257,0.999837,0.860578,0.961884,0.886541,0.329333,0.880742,0.471527,
0.452737,0.643977,0.933929,0.692840,0.437851,0.983988,0.882083,0.479429,0.428706,0.125021,0.414272,1.000000,0.847294,0.955963,0.886783,0.354318,0.881647,0.447264,
0.452749,0.646516,0.937019,0.690417,0.442660,0.983848,0.884518,0.476492,0.427418,0.122750,0.415073,1.000000,0.849218,0.961298,0.882146,0.377657,0.880603,0.433524,
0.452760,0.643928,0.934117,0.680014,0.442129,0.972346,0.883158,0.480619,0.425007,0.122388,0.415133,1.000000,0.860138,0.974064,0.884346,0.377257,0.881770,0.450124,
0.452772,0.645451,0.935740,0.676416,0.457923,0.963753,0.874017,0.478472,0.421897,0.122646,0.412461,0.998700,0.855899,0.971882,0.882331,0.382765,0.883100,0.476101,
0.452784,0.645454,0.933562,0.676494,0.459047,0.985137,0.876092,0.483789,0.420688,0.124866,0.414175,1.000000,0.853736,0.954679,0.884489,0.365363,0.882047,0.459500,
0.452796,0.642754,0.934247,0.672937,0.462840,0.952715,0.877035,0.477931,0.418370,0.122871,0.413989,1.000000,0.856952,0.956116,0.882215,0.378554,0.881715,0.456185,
0.452808,0.644392,0.933161,0.674138,0.457986,0.969541,0.875867,0.480974,0.421718,0.123867,0.409777,1.000000,0.855413,0.964364,0.878800,0.356744,0.882286,0.469047,
0.452819,0.644013,0.933619,0.675516,0.437747,0.969415,0.873697,0.482742,0.425475,0.118131,0.414001,1.000000,0.851733,0.972469,0.885479,0.342414,0.882042,0.466257,
0.452831,0.643121,0.935554,0.679758,0.426836,0.950626,0.874159,0.481452,0.428002,0.121310,0.414247,1.000000,0.859921,0.965060,0.883550,0.356121,0.883688,0.470849,
0.452843,0.645331,0.935441,0.676564,0.412740,0.959615,0.874981,0.483384,0.431336,0.123357,0.414789,1.000000,0.859652,0.966792,0.898058,0.363667,0.882234,0.472781,
0.452855,0.645336,0.934639,0.673897,0.409868,0.964347,0.870626,0.483017,0.425449,0.118463,0.412943,0.999771,0.864725,0.952942,0.881737,0.346022,0.882104,0.474820,
0.452866,0.644184,0.935411,0.677805,0.410663,0.984975,0.873278,0.479749,0.426840,0.120337,0.413006,1.000000,0.851671,0.956772,0.888874,0.335074,0.882551,0.480401,
0.452878,0.645443,0.934394,0.679134,0.411518,0.983457,0.873241,0.482671,0.428505,0.123134,0.412899,1.000000,0.858704,0.965125,0.879971,0.339188,0.879493,0.474638,
0.452890,0.644681,0.935232,0.680984,0.423712,0.983789,0.876538,0.482880,0.427019,0.120252,0.414230,0.999870,0.851544,0.969509,0.885432,0.342845,0.880538,0.464218,
0.452902,0.645741,0.933543,0.676028,0.426720,0.985742,0.874739,0.482289,0.427149,0.117916,0.413707,1.000000,0.850207,0.974701,0.894427,0.341143,0.880778,0.462793,
0.452913,0.644801,0.932984,0.671607,0.432895,0.984098,0.869299,0.481849,0.426742,0.121136,0.415765,0.998925,0.859542,0.953135,0.895997,0.344161,0.880929,0.457806,
0.452925,0.644924,0.935959,0.677744,0.441675,0.983981,0.876067,0.481200,0.427790,0.120752,0.414032,0.999555,0.868178,0.964807,0.901559,0.372445,0.882725,0.468400,
0.452937,0.643175,0.934305,0.670601,0.441548,0.973757,0.872354,0.481989,0.426608,0.120364,0.416578,1.000000,0.866812,0.955616,0.893985,0.348276,0.882607,0.471607,
0.452949,0.644110,0.934564,0.668272,0.452955,0.976846,0.868338,0.481860,0.418218,0.116983,0.413992,0.998934,0.853867,0.969336,0.890247,0.326173,0.882699,0.480043,
0.452961,0.646362,0.934913,0.679831,0.459604,0.985698,0.871410,0.481437,0.417037,0.121197,0.414323,1.000000,0.857565,0.949738,0.882273,0.328565,0.882660,0.456660,
0.452972,0.644501,0.935324,0.682501,0.458442,0.983467,0.877003,0.479432,0.421299,0.121796,0.410216,0.998727,0.856856,0.971952,0.888066,0.317623,0.881796,0.461140,
0.452984,0.645577,0.936835,0.677778,0.454386,0.983961,0.870923,0.480426,0.427475,0.124206,0.410011,0.999036,0.847621,0.952819,0.902618,0.341515,0.882371,0.468346,
0.452996,0.645772,0.935464,0.674104,0.443432,0.983468,0.869280,0.480896,0.426853,0.126100,0.409041,1.000000,0.834549,0.960564,0.881312,0.334083,0.884194,0.465854,
0.453008,0.644435,0.934132,0.673040,0.432435,0.984068,0.868518,0.481684,0.425872,0.123604,0.408917,1.000000,0.829463,0.957361,0.885700,0.323163,0.882976,0.461717,
0.453019,0.645278,0.937650,0.675125,0.424721,0.984899,0.874755,0.482503,0.429565,0.123582,0.410765,1.000000,0.850352,0.937917,0.893113,0.333666,0.883260,0.473411,
0.453031,0.644285,0.935063,0.669787,0.424256,0.985066,0.869162,0.483099,0.427232,0.125128,0.409974,1.000000,0.867123,0.965938,0.885236,0.343863,0.881516,0.467164,
0.453043,0.645586,0.935143,0.676819,0.419443,0.982668,0.870375,0.484634,0.427651,0.124507,0.409870,1.000000,0.859020,0.964526,0.881710,0.345351,0.884810,0.467296,
0.453055,0.644677,0.935510,0.680584,0.415854,0.982195,0.871781,0.482184,0.427671,0.123362,0.409582,1.000000,0.861261,0.972831,0.885628,0.330551,0.881265,0.462338,
0.453067,0.645088,0.934074,0.679635,0.413668,0.983602,0.873718,0.482512,0.425906,0.124440,0.406286,1.000000,0.841216,0.967872,0.884972,0.339080,0.883320,0.463112,
0.453078,0.646108,0.933081,0.680508,0.425450,0.983780,0.869916,0.482537,0.428183,0.122881,0.404803,0.999340,0.855612,0.964795,0.880430,0.344221,0.884446,0.468393,
0.453090,0.646496,0.934435,0.672265,0.427615,0.984228,0.873276,0.483097,0.427531,0.123368,0.407539,1.000000,0.859295,0.954733,0.883491,0.336266,0.883863,0.463400,
0.453102,0.645382,0.935650,0.678835,0.441559,0.983889,0.872970,0.481838,0.428763,0.123523,0.408193,0.999908,0.844421,0.938884,0.880373,0.354307,0.883786,0.474388,
0.453114,0.645029,0.934113,0.677916,0.442051,0.984838,0.872765,0.482420,0.427128,0.123493,0.405936,0.995660,0.853630,0.952212,0.891522,0.356711,0.884328,0.459568,
0.453125,0.646008,0.937496,0.678986,0.443386,0.982886,0.874954,0.480857,0.419269,0.123715,0.404335,1.000000,0.857762,0.955832,0.883313,0.336542,0.882192,0.468247,
0.453137,0.646194,0.935539,0.678744,0.448366,0.983660,0.869180,0.482147,0.417632,0.123354,0.404951,0.999303,0.860611,0.961256,0.882104,0.325677,0.881339,0.475341,
0.453149,0.644999,0.936167,0.680785,0.457384,0.984078,0.872488,0.480721,0.417011,0.122186,0.404059,1.000000,0.862237,0.960795,0.886071,0.354105,0.883553,0.476070,
0.453161,0.644905,0.933554,0.679252,0.457746,0.985554,0.874184,0.480562,0.417666,0.123724,0.404858,1.000000,0.861264,0.978432,0.892172,0.358096,0.883003,0.477372,
0.453172,0.647636,0.935571,0.674453,0.456659,0.984313,0.874480,0.481075,0.424381,0.121655,0.406593,1.000000,0.861512,0.973492,0.879168,0.327279,0.881443,0.471967,
0.453184,0.646031,0.934670,0.674742,0.443060,0.985207,0.871071,0.480646,0.427396,0.123915,0.405440,1.000000,0.850981,0.955406,0.883420,0.316623,0.884623,0.478301,
0.453196,0.643852,0.934721,0.676427,0.434186,0.984718,0.873644,0.482813,0.429310,0.124063,0.403699,0.998963,0.861032,0.960681,0.881359,0.338496,0.883203,0.471891,
0.453208,0.645310,0.934698,0.686496,0.428492,0.983417,0.876511,0.481756,0.427306,0.123142,0.405883,1.000000,0.867855,0.960988,0.877800,0.339652,0.882406,0.472990,
0.453220,0.644612,0.934142,0.692054,0.418801,0.984241,0.877724,0.481737,0.427093,0.123714,0.406640,0.999009,0.861832,0.961598,0.886014,0.339691,0.883226,0.463041,
0.453231,0.645338,0.933708,0.690605,0.415077,0.983723,0.878823,0.483544,0.426437,0.122383,0.409974,1.000000,0.859172,0.951482,0.893763,0.350410,0.883085,0.453366,
0.453243,0.644505,0.935119,0.680512,0.420792,0.968849,0.872628,0.481820,0.429202,0.121341,0.408936,1.000000,0.858836,0.951394,0.890850,0.328102,0.882951,0.467442,
0.453255,0.645635,0.935207,0.679478,0.425769,0.983901,0.871250,0.483167,0.427322,0.117742,0.409057,1.000000,0.856463,0.960330,0.894408,0.328514,0.883216,0.474721,
0.453267,0.643757,0.933202,0.675130,0.424992,0.980168,0.869980,0.480735,0.427497,0.117688,0.409048,1.000000,0.855070,0.959466,0.887317,0.321192,0.883103,0.482079,
0.453278,0.645054,0.935757,0.679616,0.437461,0.967953,0.876738,0.481481,0.427116,0.117999,0.408743,1.000000,0.857085,0.958532,0.886310,0.341613,0.881791,0.482493,
0.453290,0.644957,0.933749,0.681132,0.441204,0.983823,0.879133,0.482075,0.426525,0.116284,0.410881,1.000000,0.868763,0.966391,0.886239,0.340202,0.880720,0.462227,
0.453302,0.645928,0.935651,0.679016,0.441983,0.983249,0.874962,0.481990,0.424096,0.118419,0.409053,0.999803,0.861278,0.958227,0.890140,0.320247,0.880645,0.469716,
0.453314,0.645438,0.934677,0.683252,0.442509,0.983411,0.874727,0.482099,0.416699,0.117321,0.410750,1.000000,0.855168,0.957781,0.883944,0.296965,0.881500,0.467863,
0.453325,0.645111,0.935834,0.688386,0.445406,0.983853,0.879863,0.482607,0.418581,0.120332,0.409272,1.000000,0.845413,0.961999,0.881450,0.327014,0.881201,0.465182,
0.453337,0.644897,0.934466,0.680258,0.458404,0.985318,0.874498,0.480413,0.422319,0.121180,0.408868,0.998159,0.850701,0.943523,0.886850,0.326894,0.881947,0.477604,
0.453349,0.645075,0.934376,0.678854,0.457148,0.985244,0.877099,0.481990,0.416214,0.117833,0.409960,1.000000,0.864903,0.963371,0.881268,0.319135,0.882613,0.472970,
0.453361,0.645616,0.933729,0.678230,0.457508,0.984579,0.873955,0.481041,0.426325,0.119129,0.409839,1.000000,0.857064,0.953269,0.883104,0.336798,0.881043,0.476310,
0.453373,0.645857,0.934084,0.687078,0.446779,0.982628,0.878822,0.481212,0.428820,0.115269,0.410039,1.000000,0.863836,0.938613,0.883513,0.345231,0.879451,0.469981,
0.453384,0.646495,0.932006,0.686719,0.437767,0.984470,0.879322,0.481189,0.428955,0.117594,0.404371,0.998616,0.865414,0.959635,0.884288,0.292177,0.881313,0.469576,
0.453396,0.648326,0.935012,0.693115,0.425992,0.983954,0.882974,0.481380,0.425802,0.116237,0.404388,0.999513,0.853324,0.951190,0.886216,0.317921,0.880879,0.462500,
0.453408,0.649307,0.935287,0.685805,0.424982,0.984181,0.881398,0.482576,0.425780,0.117496,0.405192,1.000000,0.851833,0.951484,0.882576,0.314811,0.881526,0.465147,
0.453420,0.652075,0.936105,0.683212,0.424777,0.983605,0.877408,0.481433,0.426007,0.117450,0.403635,1.000000,0.856429,0.960820,0.889067,0.319870,0.878753,0.472966,
0.453431,0.650602,0.934642,0.676248,0.426159,0.983601,0.875081,0.481596,0.426643,0.116011,0.404719,0.998455,0.843361,0.949242,0.886799,0.313747,0.882256,0.476435,
0.453443,0.652342,0.935071,0.669426,0.425162,0.986042,0.869526,0.480425,0.425151,0.115842,0.404179,1.000000,0.857718,0.958338,0.889277,0.313978,0.878366,0.481074,
0.453455,0.650727,0.935365,0.684112,0.426046,0.985989,0.868651,0.480716,0.429603,0.117420,0.406734,0.999879,0.862445,0.982236,0.888575,0.315793,0.880501,0.471124,
0.453467,0.646493,0.936369,0.687764,0.425056,0.969052,0.882226,0.483432,0.427320,0.115462,0.404464,0.998563,0.862122,0.952194,0.891756,0.332600,0.878617,0.467855,
0.453479,0.647690,0.934902,0.685048,0.429756,0.968994,0.875855,0.480794,0.426091,0.118309,0.405761,0.999062,0.859680,0.930793,0.891986,0.329887,0.880484,0.474300,
